raceId,year,round,circuitId,name,date,time,url,fp1_date,fp1_time,fp2_date,fp2_time,fp3_date,fp3_time,quali_date,quali_time,sprint_date,sprint_time
1098,2023,1,3,Bahrain Grand Prix,2023-03-05,15:00:00,https://en.wikipedia.org/wiki/2023_Bahrain_Grand_Prix,2023-03-03,11:30:00,2023-03-03,15:00:00,2023-03-04,11:30:00,2023-03-04,15:00:00,\N,\N
1099,2023,2,77,Saudi Arabian Grand Prix,2023-03-19,17:00:00,https://en.wikipedia.org/wiki/2023_Saudi_Arabian_Grand_Prix,2023-03-17,13:30:00,2023-03-17,17:00:00,2023-03-18,13:30:00,2023-03-18,17:00:00,\N,\N
1100,2023,3,1,Australian Grand Prix,2023-04-02,05:00:00,https://en.wikipedia.org/wiki/2023_Australian_Grand_Prix,2023-03-31,01:30:00,2023-03-31,05:00:00,2023-04-01,01:30:00,2023-04-01,05:00:00,\N,\N
1101,2023,4,73,Azerbaijan Grand Prix,2023-04-30,11:00:00,https://en.wikipedia.org/wiki/2023_Azerbaijan_Grand_Prix,2023-04-28,09:30:00,2023-04-29,09:30:00,\N,\N,2023-04-28,13:00:00,2023-04-29,13:30:00
1102,2023,5,79,Miami Grand Prix,2023-05-07,19:30:00,https://en.wikipedia.org/wiki/2023_Miami_Grand_Prix,2023-05-05,18:00:00,2023-05-05,21:30:00,2023-05-06,16:30:00,2023-05-06,20:00:00,\N,\N
1104,2023,6,6,Monaco Grand Prix,2023-05-28,13:00:00,https://en.wikipedia.org/wiki/2023_Monaco_Grand_Prix,2023-05-26,11:30:00,2023-05-26,15:00:00,2023-05-27,10:30:00,2023-05-27,14:00:00,\N,\N
1105,2023,7,4,Spanish Grand Prix,2023-06-04,13:00:00,https://en.wikipedia.org/wiki/2023_Spanish_Grand_Prix,2023-06-02,11:30:00,2023-06-02,15:00:00,2023-06-03,10:30:00,2023-06-03,14:00:00,\N,\N
1106,2023,8,7,Canadian Grand Prix,2023-06-18,18:00:00,https://en.wikipedia.org/wiki/2023_Canadian_Grand_Prix,2023-06-16,17:30:00,2023-06-16,21:00:00,2023-06-17,16:30:00,2023-06-17,20:00:00,\N,\N
1107,2023,9,70,Austrian Grand Prix,2023-07-02,13:00:00,https://en.wikipedia.org/wiki/2023_Austrian_Grand_Prix,2023-06-30,11:30:00,2023-07-01,10:30:00,\N,\N,2023-06-30,15:00:00,2023-07-01,14:30:00
1108,2023,10,9,British Grand Prix,2023-07-09,14:00:00,https://en.wikipedia.org/wiki/2023_British_Grand_Prix,2023-07-07,11:30:00,2023-07-07,15:00:00,2023-07-08,10:30:00,2023-07-08,14:00:00,\N,\N
1109,2023,11,11,Hungarian Grand Prix,2023-07-23,13:00:00,https://en.wikipedia.org/wiki/2023_Hungarian_Grand_Prix,2023-07-21,11:30:00,2023-07-21,15:00:00,2023-07-22,10:30:00,2023-07-22,14:00:00,\N,\N
1110,2023,12,13,Belgian Grand Prix,2023-07-30,13:00:00,https://en.wikipedia.org/wiki/2023_Belgian_Grand_Prix,2023-07-28,11:30:00,2023-07-29,10:30:00,\N,\N,2023-07-28,15:00:00,2023-07-29,14:30:00
1111,2023,13,39,Dutch Grand Prix,2023-08-27,13:00:00,https://en.wikipedia.org/wiki/2023_Dutch_Grand_Prix,2023-08-25,10:30:00,2023-08-25,14:00:00,2023-08-26,09:30:00,2023-08-26,13:00:00,\N,\N
1112,2023,14,14,Italian Grand Prix,2023-09-03,13:00:00,https://en.wikipedia.org/wiki/2023_Italian_Grand_Prix,2023-09-01,11:30:00,2023-09-01,15:00:00,2023-09-02,10:30:00,2023-09-02,14:00:00,\N,\N
1113,2023,15,15,Singapore Grand Prix,2023-09-17,12:00:00,https://en.wikipedia.org/wiki/2023_Singapore_Grand_Prix,2023-09-15,09:30:00,2023-09-15,13:00:00,2023-09-16,09:30:00,2023-09-16,13:00:00,\N,\N
1114,2023,16,22,Japanese Grand Prix,2023-09-24,05:00:00,https://en.wikipedia.org/wiki/2023_Japanese_Grand_Prix,2023-09-22,02:30:00,2023-09-22,06:00:00,2023-09-23,02:30:00,2023-09-23,06:00:00,\N,\N
1115,2023,17,78,Qatar Grand Prix,2023-10-08,17:00:00,https://en.wikipedia.org/wiki/2023_Qatar_Grand_Prix,2023-10-06,13:30:00,2023-10-07,13:00:00,\N,\N,2023-10-06,17:00:00,2023-10-07,17:30:00
1116,2023,18,69,United States Grand Prix,2023-10-22,19:00:00,https://en.wikipedia.org/wiki/2023_United_States_Grand_Prix,2023-10-20,17:30:00,2023-10-21,18:00:00,\N,\N,2023-10-20,21:00:00,2023-10-21,22:00:00
1117,2023,19,32,Mexico City Grand Prix,2023-10-29,20:00:00,https://en.wikipedia.org/wiki/2023_Mexico_City_Grand_Prix,2023-10-27,18:30:00,2023-10-27,22:00:00,2023-10-28,17:30:00,2023-10-28,21:00:00,\N,\N
1118,2023,20,18,São Paulo Grand Prix,2023-11-05,17:00:00,https://en.wikipedia.org/wiki/2023_S%C3%A3o_Paulo_Grand_Prix,2023-11-03,14:30:00,2023-11-04,14:30:00,\N,\N,2023-11-03,18:00:00,2023-11-04,18:30:00
1119,2023,21,80,Las Vegas Grand Prix,2023-11-19,06:00:00,https://en.wikipedia.org/wiki/2023_Las_Vegas_Grand_Prix,2023-11-16,04:30:00,2023-11-16,08:00:00,2023-11-17,04:30:00,2023-11-17,08:00:00,\N,\N
1120,2023,22,24,Abu Dhabi Grand Prix,2023-11-26,13:00:00,https://en.wikipedia.org/wiki/2023_Abu_Dhabi_Grand_Prix,2023-11-24,09:30:00,2023-11-24,13:00:00,2023-11-25,10:30:00,2023-11-25,14:00:00,\N,\N
1121,2024,1,3,Bahrain Grand Prix,2024-03-02,15:00:00,https://en.wikipedia.org/wiki/2024_Bahrain_Grand_Prix,2024-02-29,11:30:00,2024-02-29,15:00:00,2024-03-01,12:30:00,2024-03-01,16:00:00,\N,\N
1122,2024,2,77,Saudi Arabian Grand Prix,2024-03-09,17:00:00,https://en.wikipedia.org/wiki/2024_Saudi_Arabian_Grand_Prix,2024-03-07,13:30:00,2024-03-07,17:00:00,2024-03-08,13:30:00,2024-03-08,17:00:00,\N,\N
1123,2024,3,1,Australian Grand Prix,2024-03-24,04:00:00,https://en.wikipedia.org/wiki/2024_Australian_Grand_Prix,2024-03-22,01:30:00,2024-03-22,05:00:00,2024-03-23,01:30:00,2024-03-23,05:00:00,\N,\N
1124,2024,4,22,Japanese Grand Prix,2024-04-07,05:00:00,https://en.wikipedia.org/wiki/2024_Japanese_Grand_Prix,2024-04-05,02:30:00,2024-04-05,06:00:00,2024-04-06,02:30:00,2024-04-06,06:00:00,\N,\N
1125,2024,5,17,Chinese Grand Prix,2024-04-21,07:00:00,https://en.wikipedia.org/wiki/2024_Chinese_Grand_Prix,2024-04-19,03:30:00,\N,\N,\N,\N,2024-04-20,07:00:00,2024-04-20,03:00:00
1126,2024,6,79,Miami Grand Prix,2024-05-05,20:00:00,https://en.wikipedia.org/wiki/2024_Miami_Grand_Prix,2024-05-03,16:30:00,\N,\N,\N,\N,2024-05-04,20:00:00,2024-05-04,16:00:00
1127,2024,7,21,Emilia Romagna Grand Prix,2024-05-19,13:00:00,https://en.wikipedia.org/wiki/2024_Emilia_Romagna_Grand_Prix,2024-05-17,11:30:00,2024-05-17,15:00:00,2024-05-18,10:30:00,2024-05-18,14:00:00,\N,\N
1128,2024,8,6,Monaco Grand Prix,2024-05-26,13:00:00,https://en.wikipedia.org/wiki/2024_Monaco_Grand_Prix,2024-05-24,11:30:00,2024-05-24,15:00:00,2024-05-25,10:30:00,2024-05-25,14:00:00,\N,\N
1129,2024,9,7,Canadian Grand Prix,2024-06-09,18:00:00,https://en.wikipedia.org/wiki/2024_Canadian_Grand_Prix,2024-06-07,17:30:00,2024-06-07,21:00:00,2024-06-08,16:30:00,2024-06-08,20:00:00,\N,\N
1130,2024,10,4,Spanish Grand Prix,2024-06-23,13:00:00,https://en.wikipedia.org/wiki/2024_Spanish_Grand_Prix,2024-06-21,11:30:00,2024-06-21,15:00:00,2024-06-22,10:30:00,2024-06-22,14:00:00,\N,\N
1131,2024,11,70,Austrian Grand Prix,2024-06-30,13:00:00,https://en.wikipedia.org/wiki/2024_Austrian_Grand_Prix,2024-06-28,10:30:00,\N,\N,\N,\N,2024-06-29,14:00:00,2024-06-29,10:00:00
1132,2024,12,9,British Grand Prix,2024-07-07,14:00:00,https://en.wikipedia.org/wiki/2024_British_Grand_Prix,2024-07-05,11:30:00,2024-07-05,15:00:00,2024-07-06,10:30:00,2024-07-06,14:00:00,\N,\N
1133,2024,13,11,Hungarian Grand Prix,2024-07-21,13:00:00,https://en.wikipedia.org/wiki/2024_Hungarian_Grand_Prix,2024-07-19,11:30:00,2024-07-19,15:00:00,2024-07-20,10:30:00,2024-07-20,14:00:00,\N,\N
1134,2024,14,13,Belgian Grand Prix,2024-07-28,13:00:00,https://en.wikipedia.org/wiki/2024_Belgian_Grand_Prix,2024-07-26,11:30:00,2024-07-26,15:00:00,2024-07-27,10:30:00,2024-07-27,14:00:00,\N,\N
1135,2024,15,39,Dutch Grand Prix,2024-08-25,13:00:00,https://en.wikipedia.org/wiki/2024_Dutch_Grand_Prix,2024-08-23,10:30:00,2024-08-23,14:00:00,2024-08-24,09:30:00,2024-08-24,13:00:00,\N,\N
